,90_160,160_210,210_270,270_330,330_390,390_450,450_510,510_580,580_650,gt_650
Y9C9A.5,1,19,1,10,19,10,28,19,1,1
Y9C9A.8,1,1,1,1,1,34,17,17,1,34
fbxa-86,1,1,1,1,1,1,1,101,1,1
Y9C9A.13,75,6,8,2,1,1,6,4,1,1
Y9C9A.16,1,1,1,1,1,1,101,1,1,1
Y9C12A.1,1,1,28,28,1,1,1,1,1,45
Y9D1A.1,4,17,18,22,22,14,5,2,1,1
Y9D1A.2,3,17,23,20,21,14,3,2,1,1
Y13C8A.1,27,16,19,15,18,9,3,1,1,1
Y13C8A.2,23,21,23,19,9,3,3,2,1,2
Y14H12A.1,1,1,1,1,1,1,31,1,1,71
Y14H12B.1,15,17,18,16,15,9,7,3,4,2
Y14H12B.2,45,5,10,6,2,3,5,19,2,8
math-44,1,1,1,1,1,1,1,1,1,101
Y17G9A.4,1,1,1,1,1,1,26,26,1,51
npp-26,54,2,22,6,2,1,2,1,15,1
Y17G9B.2,49,8,7,4,6,4,4,7,8,6
cyp-31A3,73,13,1,9,1,5,5,1,1,1
Y17G9B.4,1,15,13,19,2,2,8,8,34,2
Y17G9B.5,5,16,20,18,10,9,6,7,7,7
fbxb-77,29,19,15,12,11,5,3,6,1,4
Y17G9B.8,12,16,16,16,14,10,8,5,5,3
Y18H1A.1,1,1,1,1,1,1,101,1,1,1
Y18H1A.2,12,16,14,15,13,11,6,8,5,5
hgap-1,22,12,9,9,13,8,8,9,9,5
Y18H1A.4,3,9,12,16,13,17,11,9,5,11
Y18H1A.8,1,1,1,1,8,16,20,4,47,8
Y18H1A.9,1,13,1,4,31,13,5,5,14,19
hasp-2,1,34,1,1,67,1,1,1,1,1
Y18H1A.11,1,4,1,16,7,11,13,7,45,2
irld-15,78,23,1,1,1,1,1,1,1,1
Y19D10B.6,1,34,1,17,17,1,17,17,1,1
crtc-1,13,4,4,3,13,14,9,12,7,27
gap-3,2,9,4,9,18,20,8,11,8,16
Y20F4.4,2,11,17,17,10,9,11,7,10,11
Y22D7AL.4,1,1,1,1,13,1,38,51,1,1
Y22D7AL.6,30,5,5,5,7,7,5,2,4,35
Y22D7AL.7,13,14,14,12,16,11,7,4,11,3
Y22D7AL.9,1,10,8,3,1,3,3,5,30,42
Y22D7AL.10,4,7,7,8,9,11,13,14,16,15
Y22D7AL.11,1,1,1,1,1,1,1,101,1,1
cht-4,18,18,16,16,5,3,12,7,1,9
Y22D7AL.15,13,1,13,13,5,9,13,1,41,1
Y22D7AL.16,1,1,1,1,1,11,11,1,51,31
glb-30,1,1,1,1,1,1,1,1,1,101
Y22D7AR.6,7,1,3,3,2,2,11,32,16,27
fbxa-74,101,1,1,1,1,1,1,1,1,1
Y22D7AR.10,1,67,1,34,1,1,1,1,1,1
fbxa-13,11,11,15,13,9,11,12,6,9,7
capa-1,33,22,28,10,3,2,2,3,2,1
Y23H5A.2,35,23,18,13,5,2,1,3,2,3
Y23H5A.3,27,23,21,13,5,2,2,7,3,2
spe-47,22,2,5,1,1,5,13,7,29,20
Y23H5B.1,14,2,7,10,7,7,17,14,7,20
Y23H5B.3,1,1,1,1,1,1,101,1,1,1
dmsr-2,1,1,1,8,1,1,65,1,1,29
Y23H5B.5,18,16,17,20,15,9,3,3,2,2
Y23H5B.6,13,15,18,19,15,10,4,5,4,2
Y23H5B.8,20,1,13,1,3,5,5,7,28,21
ell-1,26,17,15,13,9,6,3,4,4,7
set-21,34,17,25,10,5,2,1,9,2,1
Y24D9A.5,1,67,1,1,34,1,1,1,1,1
tald-1,15,12,14,12,12,10,8,9,6,8
Y24D9B.1,42,17,1,1,34,1,9,1,1,1
clec-123,86,1,1,15,1,1,1,1,1,1
Y25C1A.2,68,1,1,1,4,4,7,13,1,7
copb-1,13,16,16,16,15,9,6,6,5,3
Y25C1A.6,82,4,2,2,3,3,3,4,2,2
Y25C1A.7,16,20,17,17,13,7,5,3,4,3
Y25C1A.8,15,19,16,18,11,7,4,10,2,2
Y25C1A.13,8,8,5,7,10,12,15,9,13,18
Y27F2A.6,66,9,9,9,1,1,9,1,1,1
Y27F2A.8,50,14,10,7,6,2,3,6,3,4
Y27F2A.9,1,1,1,1,1,11,1,91,1,1
Y32G9A.2,51,1,9,1,9,9,26,1,1,1
nphp-2,1,1,1,1,1,34,12,17,1,39
zig-11,1,31,11,12,7,2,5,16,1,21
Y32G9B.1,10,4,1,1,11,7,7,12,47,6
Y32H12A.1,1,1,1,1,34,1,34,1,34,1
thoc-5,17,17,18,15,13,8,6,4,3,4
szy-2,10,12,15,14,14,10,7,6,9,8
paqr-2,16,17,15,12,9,8,7,9,6,6
Y32H12A.6,5,9,13,15,15,14,12,8,11,4
Y32H12A.7,6,5,10,9,13,17,14,9,14,8
Y32H12A.8,18,13,16,16,13,11,6,5,5,3
Y34B4A.2,15,15,15,17,14,11,7,6,3,2
Y34B4A.4,1,1,3,1,2,14,25,15,27,17
Y34B4A.5,1,9,1,1,9,17,17,1,1,51
Y34B4A.6,3,3,7,6,3,10,16,18,21,19
Y34B4A.7,6,7,12,10,10,13,14,13,13,8
Y34B4A.8,18,12,5,7,13,13,10,12,10,6
Y34B4A.9,4,4,5,1,5,11,21,4,31,21
Y34B4A.10,21,24,1,6,3,11,3,1,8,29
mrpl-38,10,10,12,12,13,13,10,9,8,7
npr-23,1,1,1,1,1,1,4,7,60,31
Y34D9A.3,22,20,20,15,11,4,4,3,5,1
glrx-10,10,14,11,12,11,7,6,10,13,10
Y34D9A.7,18,20,21,17,13,7,3,1,5,1
Y34D9A.8,1,11,8,17,26,17,4,11,8,3
vps-4,19,18,11,13,12,8,6,7,5,4
spp-23,1,1,1,1,101,1,1,1,1,1
Y34F4.2,1,1,47,47,1,1,1,1,7,1
Y34F4.3,101,1,1,1,1,1,1,1,1,1
Y34F4.5,11,5,4,7,4,12,25,14,11,11
cutl-23,1,1,1,1,5,32,10,1,1,55
Y37B11A.2,25,17,26,21,6,4,1,1,3,3
Y37B11A.3,24,6,19,8,7,5,10,7,2,16
Y37E3.1,16,23,19,18,11,6,4,2,4,2
rpb-10,20,19,18,16,9,7,5,5,5,2
moag-4,18,18,19,18,11,7,4,3,3,3
arl-13,7,8,13,15,12,10,21,7,10,1
Y37E3.8,4,7,7,8,9,11,12,13,16,19
eif-2alpha,15,13,14,15,13,10,9,6,7,2
Y37E3.11,5,11,12,13,19,17,12,8,6,2
iglr-3,12,4,5,7,7,10,13,15,17,15
fpn-1.1,1,19,1,13,7,7,16,7,16,22
Y37E3.17,12,14,23,17,19,10,6,2,2,1
Y37E11AL.1,1,1,1,1,1,101,1,1,1,1
Y37E11AL.2,37,18,5,5,7,7,11,1,9,7
Y37E11AL.3,31,23,18,16,7,2,1,3,3,2
Y37E11AL.6,13,9,8,4,8,11,6,33,2,11
taf-6.2,31,19,12,10,9,3,3,2,12,3
Y37E11AL.9,1,1,1,9,1,1,1,1,1,92
smgl-2,16,31,18,20,12,3,1,1,2,1
Y37E11AM.2,15,20,20,19,14,5,3,3,4,2
Y37E11AM.3,9,17,22,25,12,6,3,4,4,3
best-20,1,19,1,10,55,19,1,1,1,1
siah-1,10,13,13,13,14,9,8,8,10,6
nape-2,8,15,11,12,13,14,12,9,7,5
nape-1,33,5,25,5,13,13,9,5,1,1
ugt-45,22,11,20,15,8,6,2,8,9,3
Y37E11B.1,12,16,14,15,15,12,6,6,5,3
Y37E11B.2,11,22,16,16,18,11,5,2,2,2
blos-7,13,16,17,16,14,9,3,9,2,4
Y37E11B.5,16,18,13,18,15,9,4,5,4,2
Y37E11B.6,15,19,15,17,13,8,6,6,4,4
Y37E11B.7,10,13,24,19,10,8,1,5,15,1
Y37F4.2,1,1,1,1,15,1,15,1,72,1
Y37F4.5,1,1,1,101,1,1,1,1,1,1
Y37F4.6,11,2,6,5,5,9,11,10,14,31
Y37F4.7,1,1,1,1,1,2,2,6,27,65
Y38A10A.2,1,7,1,1,13,22,19,1,35,7
fbxa-214,1,26,51,1,26,1,1,1,1,1
smut-1,12,16,14,14,17,6,6,3,13,5
Y38A10A.7,17,24,19,18,7,4,4,4,4,3
Y38C1AA.1,10,9,21,17,12,7,9,8,8,4
pnc-1,8,7,10,9,9,18,11,9,9,16
cutl-24,6,10,3,7,5,18,30,11,14,1
Y38C1AA.6,1,1,1,1,1,1,1,1,1,101
Y38C1AA.7,1,41,1,21,41,1,1,1,1,1
Y38C1AA.9,1,1,1,1,1,5,1,1,96,1
prdx-6,16,15,15,16,13,8,7,6,5,5
Y38C1AA.12,21,15,13,13,10,12,8,6,6,3
Y38C1AB.5,1,1,1,3,3,3,3,34,56,1
Y38C1BA.1,1,34,1,1,1,67,1,1,1,1
cyp-29A3,101,1,1,1,1,1,1,1,1,1
nsy-4,9,8,12,15,21,23,7,1,3,5
mksr-2,9,3,2,3,9,9,20,12,22,17
nhr-236,1,6,1,1,16,6,11,32,11,22
eri-5,15,26,18,17,11,5,4,3,1,5
trap-3,13,21,24,20,12,5,2,3,2,1
Y38F2AR.3,6,10,11,11,12,13,13,9,12,8
tftc-1,10,16,24,21,13,8,5,3,4,2
ppgn-1,8,10,9,9,14,12,13,14,7,10
Y38F2AR.9,14,22,19,19,13,5,3,3,3,3
Y38F2AR.12,5,6,7,2,8,2,9,10,22,34
Y39A3B.1,1,1,1,1,8,8,16,1,24,47
Y39A3B.3,1,1,1,1,1,67,34,1,1,1
ckr-2,1,1,1,1,1,2,7,9,25,60
Y39A3CL.1,9,19,13,17,13,12,9,5,5,1
Y39A3CL.3,10,9,14,15,6,10,13,9,9,10
Y39A3CL.4,22,18,22,20,9,2,1,9,1,1
Y39A3CL.7,9,11,21,13,13,8,5,6,9,10
ttc-7,8,15,21,20,15,9,6,6,4,2
Y39A3CR.5,1,1,1,1,1,3,3,3,5,89
hlh-33,1,1,1,1,21,1,1,81,1,1
Y39A3CR.8,1,1,1,1,101,1,1,1,1,1
Y39D8A.1,1,1,101,1,1,1,1,1,1,1
mltn-7,1,1,1,1,1,1,34,1,1,67
Y39F10B.1,12,8,12,7,17,10,6,15,9,10
Y39F10C.1,10,15,15,27,20,5,10,1,1,1
Y39G10AL.1,68,8,4,3,3,5,5,4,5,1
zwl-1,28,10,26,14,3,2,4,2,15,1
nekl-1,1,1,1,1,1,1,7,1,44,51
zeel-1,29,26,27,13,2,1,1,4,1,2
ugt-31,19,17,15,8,8,8,1,1,8,22
ekl-7,1,4,8,1,1,19,8,8,49,8
eif-2gamma,10,14,15,14,13,10,8,7,6,6
Y39G10AR.9,12,22,22,19,12,5,3,3,4,2
epg-2,20,16,15,15,13,6,5,5,5,4
Y39G10AR.11,11,14,15,15,16,11,8,9,5,2
tpxl-1,23,25,24,18,8,2,2,1,2,1
Y39G10AR.15,1,1,1,1,1,12,1,12,1,78
Y39G10AR.16,1,6,56,6,1,16,1,1,21,1
sydn-1,8,19,7,5,16,19,6,22,2,2
dot-1.1,14,14,14,14,16,10,7,5,6,5
tbca-1,29,12,16,11,12,5,4,5,5,8
nsun-4,17,19,21,20,11,5,4,3,2,1
srbc-64,1,1,1,101,1,1,1,1,1,1
Y39H10A.1,1,1,1,1,58,29,1,15,1,1
oac-55,53,18,12,6,12,1,1,1,1,1
Y39H10A.6,6,12,12,14,15,13,15,10,5,4
Y40A1A.2,64,13,9,10,5,2,2,1,1,1
Y40A1A.3,8,7,7,8,13,24,21,9,6,2
lbp-9,18,11,14,13,8,6,6,9,8,12
comt-3,3,4,8,6,4,3,8,19,44,4
comt-4,12,3,27,34,22,1,5,1,1,1
comt-5,1,76,1,1,1,1,1,26,1,1
Y40B10A.9,1,1,1,2,7,16,35,6,8,29
sqst-2,1,1,1,1,1,51,1,51,1,1
Y40C5A.3,1,1,1,1,1,1,31,71,1,1
Y40C5A.4,6,14,20,14,12,16,4,18,1,1
Y40C7B.1,1,1,1,1,1,1,1,1,1,101
Y40C7B.3,1,1,1,1,2,1,1,1,1,99
Y40C7B.4,1,1,1,1,21,14,1,1,67,1
Y40D12A.1,11,27,15,19,14,5,7,1,3,4
ctsa-2,1,1,1,1,5,1,17,13,15,55
Y41D4A.1,1,3,1,1,1,3,6,24,6,59
Y41D4A.3,20,23,27,22,7,2,1,1,1,1
Y41D4A.4,10,16,20,19,15,9,5,3,5,3
Y41D4A.5,13,18,17,18,12,10,5,7,3,3
Y41D4A.6,6,13,13,17,10,13,8,9,8,7
Y41D4A.7,1,1,1,2,1,2,2,12,45,41
frpr-19,1,12,32,16,8,18,8,5,1,4
Y41D4B.4,11,8,22,21,12,9,5,10,1,7
Y41D4B.6,8,4,49,5,1,3,1,5,11,18
Y41D4B.11,14,18,16,18,14,8,5,3,4,4
set-23,12,16,16,18,16,8,6,2,6,5
Y41D4B.14,45,14,8,6,8,13,6,2,1,2
Y41D4B.15,18,12,5,6,5,5,3,1,38,11
hpo-6,1,1,1,1,4,38,43,15,3,1
Y41D4B.17,1,12,14,14,1,6,12,27,1,18
nhr-287,8,1,26,26,26,3,11,3,1,1
nhr-274,24,13,14,12,14,9,4,7,3,6
Y41D4B.24,91,1,1,1,1,1,10,1,1,1
Y41D4B.26,31,9,18,4,11,7,12,7,3,2
Y41G9A.2,1,14,1,9,14,5,27,14,1,22
aakg-3,1,1,1,1,1,7,1,3,39,53
gbb-1,1,1,1,1,1,12,22,18,27,23
Y41G9A.5,1,6,10,8,8,7,6,3,4,52
Y42G9A.1,1,9,2,3,2,12,17,20,17,23
Y42G9A.2,1,13,1,1,13,26,26,1,26,1
Y42G9A.3,8,5,8,4,3,1,7,27,16,26
mvk-1,5,6,6,7,12,19,15,13,13,10
wht-7,1,11,8,11,3,4,15,33,15,7
Y42H9AR.1,11,15,19,19,15,10,5,5,3,3
Y42H9AR.2,1,8,1,1,1,1,36,8,29,22
rabs-5,17,14,23,19,13,8,2,4,3,3
Y42H9AR.4,18,19,17,14,11,6,5,6,4,4
Y42H9AR.5,5,1,6,6,3,5,5,1,29,44
Y42H9B.3,6,2,41,42,6,2,1,1,4,1
Y43B11AL.1,75,2,4,3,6,4,5,2,2,3
Y43B11AR.1,3,1,8,7,3,14,7,18,15,30
Y43B11AR.3,10,15,16,15,19,11,7,6,4,4
Y43H11AL.1,14,20,18,18,14,8,5,4,3,2
laat-1,17,15,13,14,14,9,6,8,3,5
Y44E3A.1,3,10,14,14,9,12,13,14,11,6
trx-4,10,10,11,11,9,11,12,8,7,17
Y44E3A.4,29,6,10,13,10,5,7,4,5,16
Y44E3A.6,19,18,15,17,13,6,4,4,3,6
zip-4,23,23,17,15,8,2,4,6,3,3
tyr-5,1,1,1,1,101,1,1,1,1,1
Y45G5AL.1,7,9,13,14,11,11,11,15,5,7
Y45G5AM.2,46,19,10,1,10,10,10,1,1,1
Y45G5AM.3,20,11,15,16,10,1,8,6,17,1
Y45G5AM.5,52,6,8,6,4,5,5,9,1,10
Y45G5AM.6,4,10,6,11,25,26,14,5,3,1
Y45G5AM.7,25,26,19,19,9,1,1,2,1,2
coh-4,23,20,15,19,11,6,4,3,2,3
Y45G5AM.9,15,13,16,21,8,10,8,7,5,2
nuo-5,6,10,11,13,12,13,11,10,10,11
Y45G12B.2,13,13,15,18,10,7,7,10,4,8
Y45G12B.3,10,12,2,5,15,11,8,13,11,17
Y45G12C.1,11,1,10,1,8,3,7,22,11,32
fbxc-51,22,21,22,21,9,2,2,1,2,2
Y46B2A.2,1,16,1,1,1,1,24,24,1,39
Y46B2A.3,1,1,1,1,101,1,1,1,1,1
clec-72,1,1,1,1,1,38,1,1,1,63
clec-75,1,1,1,1,26,51,26,1,1,1
Y46D2A.1,4,1,5,1,2,7,15,22,25,25
Y46D2A.2,1,7,9,11,7,7,2,2,26,34
Y46E12A.3,11,3,9,1,2,6,3,7,60,4
tig-3,1,24,1,4,27,16,12,1,8,12
Y46E12BL.2,11,18,19,17,14,9,6,4,5,3
spsb-2,37,14,3,6,4,13,11,6,2,11
spsb-1,23,5,4,4,11,17,17,12,5,6
Y46E12BR.1,1,5,1,3,33,35,16,5,1,7
srt-42,1,1,1,1,101,1,1,1,1,1
Y46H3A.4,29,1,1,1,2,4,15,1,29,26
Y46H3A.5,1,1,1,1,34,1,67,1,1,1
clec-205,1,5,1,6,20,30,31,7,1,5
Y46H3C.5,16,23,24,19,10,5,3,2,2,1
Y46H3C.7,25,19,19,17,12,7,2,2,1,1
Y46H3D.1,101,1,1,1,1,1,1,1,1,1
irld-17,1,1,1,1,1,1,1,1,76,26
nhr-237,23,33,14,9,6,11,3,1,1,3
nhr-238,1,1,1,6,6,3,54,16,16,3
ttc-37,7,14,14,14,13,11,13,6,6,6
Y47A7.2,1,17,1,17,34,1,34,1,1,1
Y47D7A.3,101,1,1,1,1,1,1,1,1,1
Y47D7A.6,1,1,1,101,1,1,1,1,1,1
Y47D7A.13,2,2,2,5,2,6,8,16,27,37
rft-2,17,17,19,21,12,6,5,3,4,1
Y47D9A.1,6,16,19,15,11,12,10,6,4,5
scpl-3,9,17,12,13,12,12,9,9,8,4
Y47D9A.3,1,58,1,29,1,1,15,1,1,1
Y47G6A.3,41,38,15,4,1,1,5,1,1,1
rde-10,11,16,14,17,14,13,7,5,5,3
Y47G6A.5,15,9,5,1,3,3,3,1,2,63
pcaf-1,17,23,21,20,11,5,2,2,2,2
Y47G6A.7,22,12,17,12,8,7,5,10,6,6
Y47G6A.9,14,18,16,18,14,8,5,6,4,2
Y47G6A.13,1,10,1,1,19,1,1,1,1,73
Y47G6A.14,21,8,3,9,4,8,5,3,37,11
Y47G6A.15,1,9,12,1,4,5,7,22,16,30
ccep-290,28,10,4,3,3,6,4,11,28,8
Y47G6A.18,8,10,13,14,12,8,9,12,8,11
Y47G6A.19,1,1,1,6,6,1,6,32,11,43
Y47G6A.21,18,18,10,10,11,10,6,9,7,8
Y47G6A.22,7,9,11,13,15,15,13,9,5,8
mis-12,25,27,22,19,7,1,1,1,1,1
Y47G6A.25,19,5,3,1,1,12,26,39,1,1
Y47G6A.26,1,1,1,1,1,1,1,1,101,1
Y47G6A.30,61,21,1,21,1,1,1,1,1,1
Y47G7B.2,1,1,1,34,34,34,1,1,1,1
Y48A5A.1,11,14,12,15,15,13,6,11,5,3
Y48G1A.1,1,17,10,19,17,23,13,3,1,1
Y48G1A.2,23,22,6,8,3,2,11,6,1,23
Y48G1A.4,18,19,22,20,11,6,3,3,3,2
mbtr-1,28,27,17,17,10,1,1,1,1,3
snpc-3.3,1,1,1,1,1,17,34,51,1,1
Y48G1BL.7,18,4,26,26,13,3,8,7,1,1
snpc-3.2,13,7,13,7,10,4,16,16,4,16
Y48G1BM.6,13,8,26,19,7,8,8,9,4,4
Y48G1BR.1,1,1,1,1,1,12,27,39,4,20
Y48G1C.1,27,20,12,16,7,6,4,5,4,2
pgs-1,5,14,14,18,17,14,10,5,4,5
Y48G1C.5,1,1,1,51,51,1,1,1,1,1
Y48G1C.6,17,2,1,1,11,13,17,8,12,23
Y48G1C.8,17,19,22,22,12,7,2,1,1,2
Y48G1C.9,11,14,10,14,16,13,9,7,6,6
Y48G1C.10,18,13,11,16,10,11,7,5,11,5
herc-1,12,9,9,7,19,18,9,5,7,9
Y48G8AL.5,10,20,17,21,16,11,3,3,4,1
Y48G8AL.7,14,14,13,10,14,8,4,6,11,11
Y48G8AL.10,8,7,12,11,7,5,9,10,19,17
Y48G8AL.12,1,1,1,1,1,9,9,9,10,66
Y48G8AL.13,24,19,17,13,11,3,4,4,4,6
Y48G8AL.15,7,9,7,8,12,26,16,8,6,7
Y48G8AR.2,1,1,1,1,1,1,34,1,1,67
gcn-1,8,17,11,9,15,11,7,11,7,9
frl-1,19,17,17,15,16,12,4,2,1,2
Y48G9A.7,1,1,1,101,1,1,1,1,1,1
Y48G9A.9,1,1,1,1,1,9,20,20,30,22
cpt-3,46,1,1,1,55,1,1,1,1,1
Y48G9A.11,1,1,1,1,1,1,1,101,1,1
Y48G9A.12,47,26,1,26,1,3,1,1,1,1
srbc-39,1,101,1,1,1,1,1,1,1,1
srbc-38,1,101,1,1,1,1,1,1,1,1
ugt-29,17,28,26,23,6,2,1,1,1,1
wago-11,13,16,13,10,43,7,4,1,1,1
cyh-1,15,19,21,17,15,5,4,2,3,2
Y49F6B.2,13,17,20,19,14,7,4,4,3,3
fbxb-112,47,11,1,5,5,2,2,18,14,2
sdz-32,95,2,1,1,2,1,1,1,1,1
fbxb-104,83,12,3,1,1,1,1,1,1,1
Y49F6B.8,1,21,1,1,41,1,1,1,41,1
Y49F6B.9,1,1,26,29,22,1,8,1,1,18
Y49F6C.2,14,21,26,14,24,4,1,1,1,1
bath-9,21,13,16,18,11,10,5,3,3,4
bath-10,17,17,19,20,13,10,3,2,2,1
bath-23,1,9,1,1,1,1,1,1,92,1
Y49F6C.6,1,1,1,101,1,1,1,1,1,1
Y49F6C.7,81,1,1,21,1,1,1,1,1,1
Y49F6C.8,36,12,10,17,12,10,6,1,1,2
Y49G5A.1,1,1,1,1,34,34,1,34,1,1
Y49G5B.1,29,1,1,1,3,1,10,3,51,7
otub-2,13,14,16,17,11,8,5,9,6,6
Y50C1A.2,1,1,1,1,14,7,27,14,1,41
Y50D4A.1,13,24,16,20,13,8,5,2,3,1
wrb-1,22,17,17,16,10,5,5,6,4,3
Y50D4A.4,14,17,20,17,11,8,6,4,4,4
Y50D4A.5,15,18,15,16,11,7,9,6,4,3
Y50D4B.1,1,9,1,6,14,21,11,11,23,9
Y50D4B.2,85,3,7,3,4,2,1,1,1,1
Y50D4B.4,1,1,1,1,101,1,1,1,1,1
Y50D4C.3,6,15,18,17,14,16,7,5,4,4
Y50D4C.5,27,6,26,25,13,2,1,2,1,1
Y50D4C.6,14,16,14,18,18,10,3,5,2,4
Y50D7A.1,1,9,26,17,11,14,11,9,4,6
xpd-1,5,17,10,21,10,13,4,10,6,10
Y50D7A.3,4,16,18,17,13,13,6,6,8,5
hpo-29,16,14,15,15,14,10,6,7,5,3
hpo-38,12,8,6,10,16,16,7,5,18,6
Y50D7A.8,15,15,15,18,18,7,5,2,10,1
taco-1,3,6,7,8,13,19,17,12,11,10
Y50D7A.10,10,17,16,16,14,10,7,3,5,6
Y50D7A.11,1,1,57,1,17,5,9,17,1,1
Y51F10.2,16,7,9,8,19,10,13,12,11,1
Y51F10.3,13,13,14,15,14,7,9,5,8,6
Y51F10.4,3,8,14,11,19,17,11,13,5,3
hex-4,5,16,15,14,18,11,8,4,9,4
Y51F10.7,1,3,3,4,7,10,11,32,26,10
spe-48,15,13,15,19,13,10,6,5,5,5
math-45,82,1,19,1,1,1,1,1,1,1
fbxb-42,40,33,16,8,2,1,1,1,1,1
fbxb-43,55,24,13,6,2,1,2,1,1,1
Y51H7BR.4,1,1,3,6,8,15,4,35,10,22
Y51H7C.3,62,9,7,8,9,3,5,1,2,1
Y51H7C.5,6,12,16,15,13,11,10,6,7,8
cogc-4,14,17,20,20,10,8,6,5,2,4
Y51H7C.7,11,19,16,17,14,10,4,6,3,4
Y51H7C.9,1,1,1,1,101,1,1,1,1,1
Y51H7C.10,1,13,19,28,5,7,8,7,9,7
nol-6,16,19,19,17,14,9,4,3,3,3
Y51H7C.12,12,5,1,1,22,15,5,36,3,5
Y51H7C.13,1,1,1,1,101,1,1,1,1,1
Y52E8A.1,72,15,1,15,1,1,1,1,1,1
Y52E8A.2,43,25,4,7,7,13,7,1,1,1
Y52E8A.3,1,2,17,21,4,13,11,10,4,24
plep-1,1,44,20,10,10,3,15,1,1,1
Y52E8A.6,1,21,1,21,1,1,11,51,1,1
Y53G8AL.1,1,1,1,1,23,1,1,56,1,23
Y53G8AL.2,5,8,9,10,11,11,11,11,11,17
Y53G8AM.4,1,1,34,34,5,1,5,24,1,1
Y53G8AM.6,1,1,1,1,1,101,1,1,1,1
Y53G8AM.7,1,1,1,1,1,1,1,101,1,1
Y53G8AM.8,10,7,9,10,12,7,5,11,17,16
Y53G8AR.1,1,1,16,1,26,16,11,26,6,6
phf-15,20,20,16,14,13,5,5,4,7,2
ral-1,8,10,12,9,6,13,16,7,9,15
Y53G8AR.5,7,16,15,17,15,11,7,5,7,6
Y53G8AR.6,19,15,17,19,12,9,5,4,3,2
Y53G8AR.7,1,1,1,1,9,1,26,1,51,17
Y53G8AR.8,10,13,11,13,13,12,9,8,9,7
Y53G8AR.9,27,15,13,12,12,8,7,3,5,4
Y53G8B.1,7,13,20,16,11,11,12,1,5,10
Y53G8B.2,4,8,6,6,10,21,19,14,6,11
nipa-1,13,22,18,23,11,9,2,3,4,1
txl-1,17,14,15,14,10,7,5,8,9,6
dnc-6,10,13,14,15,14,12,9,7,6,5
Y54E10A.6,13,15,17,16,12,10,6,10,4,3
mrpl-17,6,8,9,11,10,12,11,10,13,15
Y54E10A.10,16,16,19,20,13,8,3,3,4,3
Y54E10A.11,12,17,17,19,16,9,5,5,4,2
Y54E10A.12,1,1,1,1,10,13,8,25,40,8
mab-31,6,9,12,6,1,6,7,25,13,21
Y54E10A.17,2,7,6,11,38,28,5,2,4,1
Y54E10BL.3,6,5,7,9,10,9,9,13,16,22
nduf-5,4,8,9,11,12,12,12,10,12,15
pign-1,7,11,15,16,16,13,9,9,6,3
Y54E10BR.2,19,14,15,18,17,7,7,4,4,2
Y54E10BR.3,9,14,15,15,12,9,9,6,8,8
Y54E10BR.4,13,16,17,16,11,7,5,6,6,8
Y54E10BR.5,15,18,19,17,15,7,4,5,2,3
rpb-7,14,17,19,18,12,7,5,5,3,5
ztf-23,15,18,17,17,14,9,7,4,2,3
Y54F10AL.1,17,20,21,16,12,5,3,4,5,3
nhr-239,1,5,1,1,5,9,24,5,31,24
Y54F10AM.5,9,8,10,12,10,10,12,10,10,15
Y54F10AM.6,24,16,3,5,20,14,1,16,7,1
Y54F10AM.8,5,3,2,2,3,14,3,15,33,25
Y54F10AM.11,1,51,1,26,26,1,1,1,1,1
Y54F10AR.1,30,9,16,12,9,8,6,5,2,8
Y54F10AR.2,5,13,14,16,14,10,8,5,9,10
Y54F10BM.1,22,24,15,12,7,4,1,12,2,7
iffb-1,12,14,15,16,16,8,7,6,7,4
Y54F10BM.3,1,1,1,1,1,1,1,1,43,58
Y54F10BM.6,86,1,1,1,2,5,5,5,1,1
fbxa-48,55,1,1,1,1,10,1,37,1,1
Y54F10BM.9,23,11,17,16,10,8,6,4,5,4
fbxa-1,1,1,1,1,1,1,1,1,21,77
fbxa-66,52,25,11,4,1,11,1,1,1,1
Y54F10BM.12,1,4,7,9,5,3,5,5,29,38
Y54F10BM.13,6,11,10,11,15,14,14,10,9,6
atln-1,12,11,16,12,13,12,9,7,5,8
vrp-1,1,1,1,1,1,1,101,1,1,1
samt-1,16,9,8,4,9,4,3,20,7,25
dml-1,3,2,2,2,18,23,15,22,8,10
clec-85,5,12,14,19,12,12,9,8,7,7
clec-82,1,1,1,58,15,1,1,15,1,15
Y54G2A.10,1,9,1,9,17,51,1,1,1,17
Y54G2A.11,1,1,3,3,8,14,10,15,21,28
Y54G2A.12,47,10,15,13,4,6,2,1,6,1
Y54G2A.13,1,1,1,1,1,1,101,1,1,1
clec-83,1,17,1,6,3,6,22,11,9,30
Y54G2A.16,1,1,1,1,101,1,1,1,1,1
nprt-1,6,7,11,11,25,22,11,7,4,2
Y54G2A.18,11,18,19,17,16,9,3,2,3,5
Y54G2A.19,51,10,1,12,13,7,2,1,6,7
fbxc-45,1,1,51,1,26,1,1,26,1,1
Y54G2A.23,10,15,25,21,14,7,4,4,3,2
Y54G2A.26,11,2,3,3,3,2,8,37,27,9
Y54G2A.27,1,1,1,1,1,101,1,1,1,1
Y54G2A.28,1,1,1,1,101,1,1,1,1,1
ndnf-1,2,2,2,1,2,8,29,43,12,4
Y54G2A.32,45,6,1,1,6,1,3,15,9,18
clec-84,1,1,1,15,1,15,36,29,8,1
