,90_160,160_210,210_270,270_330,330_390,390_450,450_510,510_580,580_650,gt_650
dhhc-11,455,455,455,455,909,909,1818,909,3182,455
T22F3.2,1756,1276,1166,1235,1097,782,562,645,713,768
T22F3.3,393,860,570,1018,2107,2254,827,430,404,1136
T22F3.7,625,1875,625,1875,625,1875,625,625,625,625
T22F7.1,476,1845,1786,2083,595,1369,893,536,238,179
T22F7.4,102,204,3265,3265,102,510,612,102,1531,306
T22F7.5,385,769,385,769,385,769,1538,2308,1538,1154
T22H9.1,1208,1862,1862,1805,1292,706,315,389,170,391
atg-9,1524,1413,1692,1720,1035,769,559,559,434,294
dmd-8,256,256,256,256,513,256,256,256,1026,6667
T23B3.1,1521,1759,713,1030,840,602,903,618,1189,824
T23B3.2,1673,2813,2389,1852,630,119,146,115,133,130
ckr-1,323,323,323,645,323,323,323,323,6129,968
T23B3.5,909,909,909,909,909,909,1818,909,909,909
T23B3.6,3750,1250,625,625,625,625,625,625,625,625
phf-30,879,1554,2229,1970,1327,816,283,377,400,165
mrpl-4,648,956,1002,1127,1474,1320,958,915,754,848
mrps-2,985,1487,1359,1427,1222,1005,652,650,604,609
natc-1,1083,1550,1383,1623,1487,1010,595,510,423,336
T23B12.5,1765,1176,588,1176,1471,294,294,294,294,2647
T23B12.6,1169,1004,1154,1199,900,1004,1004,840,840,885
T23B12.8,1200,457,514,800,571,1543,800,2057,1200,857
cnp-3,5138,576,530,737,369,46,369,323,806,1106
T23C6.4,3560,2382,1659,1173,611,153,82,130,153,98
npr-21,7500,391,156,156,156,156,312,78,78,1016
T23E1.1,588,588,588,588,588,588,588,588,588,4706
T23E7.2,31,8,16,10,88,524,1336,1883,2446,3658
T23F2.2,48,106,222,212,1086,1684,1335,2717,1531,1059
T23F2.3,449,506,506,506,112,337,449,1517,4157,1461
T23F2.4,238,238,238,476,714,476,238,1905,4286,1190
T23F2.5,1697,1302,1401,1372,844,388,727,1011,938,320
T23F4.2,263,263,263,263,263,789,263,526,4474,2632
dlhd-1,909,909,909,909,909,909,909,1818,909,909
T23H2.3,1991,2138,1698,1786,878,439,220,15,600,234
mam-8,97,97,874,291,583,777,874,1068,4175,1165
T24A6.1,2573,1345,994,1871,936,468,409,1170,58,175
T24A6.7,833,833,833,833,833,833,833,833,2500,833
nhr-221,213,1064,2128,1702,851,1277,1064,851,638,213
nhr-222,909,909,909,909,909,909,1818,909,909,909
T24A6.16,769,769,769,769,769,769,769,769,769,3077
T24A6.20,2513,1845,1824,1729,1050,583,276,95,11,74
ucr-2.3,5982,800,1309,545,382,236,91,273,182,200
T24C4.2,3270,3277,1737,1078,140,119,42,231,14,91
T24C4.3,303,1212,303,606,606,303,606,303,3939,1818
T24C4.4,638,638,1809,1596,319,213,745,2766,745,532
T24C4.5,179,1071,357,357,1607,357,536,714,4643,179
zer-1,1189,1001,868,1007,1159,752,807,1074,868,1274
ztf-18,2193,2011,1735,1559,902,526,368,243,281,181
T24C12.3,2078,584,649,584,779,390,1364,714,1558,1299
T24C12.4,518,52,363,363,104,1088,1554,1192,1658,3109
lgc-40,341,57,909,682,57,170,170,909,1193,5511
eat-17,95,142,142,130,83,486,2915,2358,2062,1588
T24E12.1,4286,476,476,1429,952,476,476,476,476,476
T24E12.2,1316,263,263,263,526,263,789,263,2895,3158
T24E12.5,526,526,526,526,526,526,526,526,526,5263
T24E12.6,667,667,667,667,667,667,4000,667,667,667
T24E12.10,714,2143,1429,714,714,1429,714,714,714,714
T24E12.11,5000,1618,735,147,221,221,74,221,1397,368
T24G10.2,1912,1549,1628,1636,1262,703,487,302,287,234
T24H7.2,2734,1584,1822,1611,930,336,201,303,280,198
T24H7.3,870,839,992,1076,1068,885,847,877,1365,1182
blos-4,2202,1083,1011,939,1047,1119,830,1047,289,433
tat-4,79,21,40,36,31,54,359,1275,2915,5190
T25B2.1,345,1379,690,690,4483,345,690,690,345,345
T25B2.2,476,476,476,476,1429,952,2381,952,1905,476
nep-22,2034,85,1017,1186,847,932,678,254,2119,847
T25B6.6,196,196,196,588,196,196,392,588,5686,1765
T25D1.1,1031,3164,2535,2343,490,70,52,227,70,17
T25D1.2,2000,1500,2125,2250,375,250,250,125,1000,125
T25D1.3,714,1429,714,2143,714,1429,714,714,714,714
mrpl-28,1305,1172,1635,1705,1141,906,721,537,412,466
T25D3.3,556,556,556,556,2222,556,1111,2778,556,556
T25D3.4,2774,1476,1311,1015,1287,614,708,307,319,189
T25D10.1,563,352,1338,563,211,634,634,915,2746,2042
zig-10,61,847,726,1318,3571,2454,445,213,182,182
T25D10.4,2769,2649,2379,984,244,201,116,240,223,197
btb-2,185,1111,185,741,5000,1852,370,185,185,185
T25E4.1,985,320,148,25,123,665,1453,714,2167,3399
T25E4.2,370,741,370,370,1111,1111,1852,3333,370,370
T25F10.3,2329,822,685,274,274,1233,1507,411,1233,1233
T25F10.4,167,333,167,333,167,500,2000,2000,167,4167
clik-1,1,2,2,7,155,1035,2331,2548,2015,1905
T25G12.2,909,909,909,909,909,909,909,1818,909,909
T25G12.3,706,235,118,471,353,235,471,941,3412,3059
acdh-7,2046,835,931,840,621,790,1163,1015,875,884
T25G12.6,714,1429,1429,714,714,1429,1429,714,714,714
T25G12.11,860,2541,2986,2920,620,22,16,22,3,10
T26A5.2,732,366,1098,610,366,488,854,2805,1098,1585
algn-1,1562,1381,2046,1692,1215,687,477,268,340,333
jhdm-1,2048,1373,1356,1436,978,806,737,582,363,321
T26A5.6,1786,2003,1405,1460,1172,613,598,225,233,505
T26A5.8,895,863,635,874,1215,1101,1324,1319,917,857
T26A8.1,965,1651,1414,1407,1282,895,691,577,603,515
tmem-231,2118,640,493,148,739,1133,936,1133,690,1970
T26A8.3,435,870,435,435,3043,435,1304,2174,435,435
T26A8.4,1138,1178,1126,1162,1110,847,743,803,839,1053
T26C11.4,1920,868,654,797,1465,1252,669,925,725,725
T26C12.1,529,1440,1490,1261,1143,711,450,554,1426,997
T26C12.2,833,833,833,833,1667,833,833,1667,833,833
T26C12.3,1051,1005,2630,2734,1456,300,181,219,327,96
T27A1.2,2914,2486,2196,1698,376,37,29,8,114,143
T27A1.3,3259,1695,1881,1937,857,112,112,19,19,112
lgc-34,1,0,1,2,5,52,341,2142,3874,3584
slc-36.2,119,1429,595,714,1548,357,1190,2024,238,1786
trak-1,184,32,99,81,404,1618,2125,1714,1955,1788
usp-5,1625,1960,1713,1753,1267,693,382,231,72,303
spch-3,588,4118,588,588,1176,588,588,588,588,588
T27A3.5,769,1538,769,769,1538,769,1538,769,769,769
nmrk-1,471,1440,1967,1773,1468,1191,720,249,388,332
T27A3.7,429,1500,2214,1357,1286,929,214,571,143,1357
T27A10.2,189,943,189,189,566,1132,566,566,3774,1887
T27A10.6,159,1111,1905,317,1905,1270,794,159,1429,952
cgr-1,208,833,208,417,625,417,1458,2708,208,2917
nhr-225,192,192,577,577,577,385,2692,385,2115,2308
nhr-226,333,1333,333,667,667,667,2333,667,1000,2000
nhr-228,2129,1179,842,536,766,1164,919,429,505,1531
fbxa-137,30,41,297,351,622,3924,3035,1034,561,105
T27C4.1,259,1133,2136,1748,712,356,485,1262,874,1036
hpo-36,1186,1864,169,169,1017,678,678,339,1695,2203
srt-62,909,1818,909,909,909,909,909,909,909,909
mop-25.3,667,667,667,667,667,4000,667,667,667,667
nspd-10,556,1111,556,556,556,2778,2222,556,556,556
T27E4.1,254,30,343,45,60,746,6343,1254,687,239
fip-2,222,222,222,222,667,889,1556,667,2667,2667
T27E4.5,149,149,597,299,746,896,1642,299,4478,746
oac-50,588,588,588,588,588,1176,3529,588,1176,588
T27E4.7,1692,154,154,154,462,308,308,923,1077,4769
vps-24,1200,1350,1507,1513,1052,905,638,580,693,562
shc-2,47,865,1903,2300,2646,1014,435,383,341,65
eif-1,1141,1119,1339,1314,1113,955,789,666,792,773
T28A11.2,47,47,186,93,47,140,1070,2279,3953,2140
srt-63,557,2091,1516,2561,2230,436,209,314,70,17
T28A11.16,435,2174,435,435,3478,870,435,870,435,435
fbxa-64,1150,752,1327,1327,841,1372,1283,796,841,310
T28B4.1,3,11,3,14,37,32,407,1810,3242,4441
ttr-6,240,457,424,356,678,1149,756,805,2204,2930
T28B4.4,233,465,233,233,1395,465,1163,1163,3488,1163
T28C12.4,128,1795,1282,2179,385,1795,513,256,256,1410
T28C12.6,84,84,84,84,168,84,84,1176,2437,5714
T28D9.1,847,772,542,716,600,717,1361,1485,1539,1420
T28D9.3,123,165,129,172,395,706,2605,2209,2084,1413
T28D9.4,6172,859,1484,391,156,234,234,78,234,156
del-10,6,6,6,13,97,522,535,967,3088,4758
T28D9.9,1875,312,312,625,625,938,1562,625,312,2812
T28F2.1,909,909,909,909,909,909,909,1818,909,909
T28F2.2,1065,2052,2207,1775,833,617,370,540,432,108
jmjc-1,2230,2062,1578,1415,1134,526,319,284,213,239
acd-5,312,312,312,312,625,625,1562,3438,1562,938
T28F12.1,87,2696,870,870,1652,1043,696,609,87,1391
T28H11.7,119,1071,2500,1429,2262,952,1071,357,119,119
T28H11.8,435,435,435,870,870,435,435,870,3043,2174
VC5.1,714,714,714,2857,714,1429,714,714,714,714
VC5.2,117,21,127,169,307,784,127,773,4311,3263
W01A11.1,132,395,2763,1842,395,921,658,1184,789,921
dgtr-1,400,400,400,400,1600,400,5200,400,400,400
cpt-6,5520,1160,40,80,320,600,560,680,280,760
W01A11.7,1522,435,870,652,1739,1739,435,652,1087,870
sulp-6,909,1818,909,909,909,909,909,909,909,909
nol-5,1949,1729,1551,1549,1199,751,324,351,348,249
W01B11.6,123,123,988,1111,123,247,247,123,123,6790
W01C8.1,588,588,588,588,588,588,1176,588,588,4118
set-19,216,742,826,1101,1909,1686,1098,927,794,700
set-20,270,931,1171,1376,1749,1648,979,896,652,327
W01C8.5,1395,1430,1387,1143,1446,1057,845,617,389,291
W02B3.4,122,366,3293,2927,122,244,1585,976,244,122
W02B3.7,625,625,625,625,625,1250,625,625,3750,625
W02C12.2,49,196,49,98,539,1127,735,735,3186,3284
hlh-30,951,895,780,739,1142,1514,1112,1031,845,991
cytb-5.2,1038,1380,1497,1540,1234,957,691,513,562,589
dhod-1,3545,1263,1263,1119,918,639,249,346,308,349
W02D3.4,1117,1303,1668,1555,1286,831,668,634,691,247
fnci-1,2154,2069,1994,1540,847,315,296,469,139,176
hrpf-1,2051,1605,1475,1350,1042,690,507,552,313,416
W02D3.12,596,1179,1265,1523,1457,1325,914,523,894,325
W02D7.3,1091,182,182,182,1091,182,2000,1273,3273,545
W02D7.4,909,909,909,909,1818,909,909,909,909,909
W02D7.5,1304,1522,217,217,1304,652,2174,217,652,1739
W02D7.6,895,1478,1379,1508,1240,1062,655,765,528,488
W02D7.11,4000,667,667,667,667,667,667,667,667,667
W02F12.2,133,267,667,267,667,1067,800,533,2533,3067
era-1,3103,345,345,345,1724,1034,2069,345,345,345
W02F12.4,1216,1649,1938,1978,1046,638,334,394,483,324
dlst-1,616,814,953,967,960,965,1088,1199,1296,1143
sna-1,2143,1987,1613,1715,1064,583,322,231,203,140
kel-8,284,355,71,213,355,284,213,2340,1631,4255
W02G9.3,1176,2810,1307,2157,719,850,196,65,196,523
W02G9.4,345,345,3448,3448,690,345,345,345,345,345
angl-1,82,2623,1311,574,738,902,1639,1148,902,82
W02H5.2,1818,1067,1700,1067,711,949,553,1700,395,40
sknr-1,3221,2975,1779,1350,491,31,61,31,31,31
W02H5.8,1321,1887,755,1698,943,189,755,2075,189,189
polq-1,1993,2425,1927,1761,365,332,299,166,432,299
W03A5.1,1860,1123,1789,1509,386,175,70,246,1088,1754
W03A5.2,2312,1532,1922,1588,390,84,139,84,808,1142
W03A5.6,866,806,1036,973,1427,2904,1020,343,387,236
trpl-2,222,444,2444,2444,222,1556,889,444,667,667
W03B1.3,2273,1515,758,758,1364,455,1364,152,455,909
oac-51,1653,413,1322,661,83,331,496,909,3802,331
oac-52,6207,345,345,690,345,345,345,690,345,345
fbxb-55,6078,196,196,196,196,980,196,196,1569,196
W03D2.9,1348,449,337,225,674,1124,674,1348,337,3483
W03D8.2,2941,1765,588,588,588,1176,588,588,588,588
W03D8.3,286,1143,286,1143,1714,571,2571,1714,286,286
W03D8.8,909,909,909,909,909,909,1818,909,909,909
W03D8.9,189,189,189,566,1132,3019,2642,1132,377,566
W03F8.3,555,1080,1049,1126,1192,1197,886,769,983,1161
W03F8.4,1348,1431,1329,1313,1039,674,578,603,644,1041
W03F8.6,95,667,1333,190,95,286,762,1429,1048,4095
gpa-18,278,278,278,278,1111,278,556,833,5278,833
W03F9.1,1113,1700,1640,1943,1255,597,486,395,294,577
W03F9.2,2051,1438,1613,1657,934,409,387,540,496,474
W03F9.4,317,192,1048,1075,1192,2048,1802,1143,781,403
W03F9.9,435,870,435,435,1304,1304,3913,435,435,435
sftb-2,2167,1733,1729,1458,1108,551,299,342,366,248
dct-9,769,1538,2308,769,769,769,769,769,769,769
W03F11.5,1852,741,1852,741,741,370,370,2593,370,370
afd-1,1316,1879,1843,1570,1147,432,314,627,555,317
W03G1.2,500,2000,3500,500,1000,500,500,500,500,500
W03G1.5,526,1053,3158,1579,1053,526,526,526,526,526
pig-1,2383,2480,1999,1787,682,92,195,172,183,29
W03G9.2,4889,667,222,444,222,444,222,1556,1111,222
enu-3.3,2245,1327,2551,2143,918,102,102,408,102,102
W03G9.5,833,833,833,1667,833,833,1667,833,833,833
cil-7,500,500,500,500,1500,1500,1000,500,500,3000
W04B5.2,319,1157,1280,1668,2303,1671,662,368,319,252
W04B5.3,1613,645,323,645,968,645,323,1935,2581,323
mrpl-30,257,929,1100,1241,1405,1331,1041,927,966,802
W04B5.5,1193,1562,2103,1485,1348,738,326,438,352,455
W04C9.2,732,887,887,980,1116,1082,1049,1016,1096,1155
cutl-13,3516,352,156,117,352,1211,1758,273,1602,664
W04C9.4,862,1139,1021,1343,1798,1439,647,713,694,344
W04C9.5,3947,1316,263,789,1579,789,526,263,263,263
W04C9.6,294,882,294,588,588,2941,2059,1765,294,294
W04D12.1,909,909,909,909,1818,909,909,909,909,909
W04H10.1,583,1500,1750,2167,1167,1417,833,83,417,83
W04H10.2,2468,909,1558,1818,390,260,1299,909,260,130
clec-118,526,2105,526,1053,526,526,526,526,526,3158
enu-3.4,370,370,1852,370,370,1481,1481,370,370,2963
W05F2.3,200,400,600,200,2600,600,600,3600,600,600
W05F2.4,5,60,59,101,259,742,2074,2625,2243,1833
W05F2.6,1238,667,190,286,1143,2190,2286,1048,571,381
W05F2.7,6410,256,256,256,513,1026,513,256,256,256
W05G11.2,476,3333,476,476,952,476,476,2381,476,476
W05G11.4,2333,333,333,1000,1333,1333,1333,1333,333,333
btb-5,71,71,71,71,143,214,2500,2286,4000,571
pck-1,5,1,5,1,13,165,1252,2113,3009,3435
W05H7.1,525,491,687,571,597,798,1196,2231,1641,1263
W05H7.2,476,476,1429,476,952,476,1429,476,476,3333
sedl-1,676,865,1474,1348,1500,1169,1127,545,729,566
zfp-3,1297,882,1378,1188,977,1137,1254,897,547,445
W05H9.1,1265,751,237,316,514,751,672,672,2609,2213
W05H9.2,1514,1258,1158,1301,1322,1002,753,519,760,412
W05H9.4,2000,1093,1603,1589,1199,775,649,470,344,278
gadr-4,2727,505,2020,1313,505,505,202,1919,101,202
fbxb-118,3711,825,206,412,412,412,722,928,1959,412
W06A11.4,147,1176,1471,1618,2206,294,735,294,147,1912
W06B4.1,6379,172,862,690,172,517,345,172,517,172
W06B4.2,1552,1483,2103,1609,1103,632,356,414,368,379
vps-18,2240,970,1485,1389,1078,719,395,371,982,371
atat-2,536,804,179,446,1071,893,536,1250,1161,3125
dct-11,162,378,108,270,378,811,811,2595,2649,1838
W06E11.1,1486,2264,1439,1604,1462,731,354,118,330,212
sbds-1,1107,944,1302,1448,1017,627,708,1033,545,1269
W06H8.2,250,500,500,250,1500,2750,2250,500,250,1250
W06H8.4,92,26,26,26,383,3686,4359,700,330,370
W06H8.6,660,924,1203,1230,1435,1094,812,759,878,1005
cpr-8,2941,2353,588,588,588,588,588,588,588,588
nol-1,2005,1679,1721,1665,1154,651,260,343,364,158
W07E6.2,2349,2017,1573,1336,1073,565,267,279,376,166
W07E6.3,1628,233,233,233,465,1395,233,233,4651,698
W07E6.5,1401,1862,1939,1843,979,672,345,595,269,96
unc-132,1354,1293,1427,1244,2457,884,140,299,116,787
W08A12.2,140,270,110,333,722,979,582,866,1779,4220
W08A12.3,1665,990,1583,743,488,983,608,758,1223,960
pals-33,833,833,833,833,833,833,833,833,2500,833
zip-11,747,2530,1477,654,1494,2182,306,390,102,119
W08E12.2,120,120,120,120,361,602,1687,3012,2169,1687
W08E12.3,1402,93,280,93,93,467,1121,2056,1495,2897
W08E12.4,451,75,75,75,150,827,1429,1429,2481,3008
W08E12.6,206,147,176,29,235,912,1676,353,2147,4118
W08E12.7,1106,1160,1043,1025,1079,719,656,1259,1421,531
W08E12.8,2755,306,102,204,408,714,1122,1735,2245,408
W08E12.9,455,3636,455,2273,455,455,455,909,455,455
fbxb-34,8077,440,55,55,275,165,330,55,55,495
W08F4.3,803,1662,942,1136,1496,693,914,1025,886,443
W08F4.5,625,625,625,625,1250,1250,625,3125,625,625
mlt-8,923,387,1161,833,327,923,327,506,1637,2976
cdc-37,1243,1334,1671,1718,1243,1115,645,408,327,294
fbxb-14,3889,1111,556,1111,556,556,556,556,556,556
W08F4.10,333,667,333,333,333,1000,333,333,333,6000
W08F4.12,8163,510,102,102,408,102,306,102,102,102
eri-3,1712,1757,1869,2050,991,518,180,135,225,563
W09B6.4,600,1702,1354,1393,1335,948,716,909,542,503
W09C3.3,1724,115,115,115,345,1264,460,460,230,5172
W09C3.4,1527,1355,2051,1984,876,457,262,457,734,299
gsp-3,5833,1806,972,139,278,139,417,139,139,139
W09C3.7,58,58,291,58,1628,5233,1512,698,58,407
W09C3.8,769,3077,769,769,769,769,769,769,769,769
ncs-6,4556,1444,222,222,556,333,222,333,1556,556
clec-126,625,625,625,1250,3750,625,625,625,625,625
clec-125,833,1667,833,833,833,1667,833,833,833,833
W09G12.7,400,400,400,400,400,2000,2000,800,2000,1200
W09G12.9,294,294,294,294,1471,1765,294,294,1176,3824
W10C4.1,14,83,14,42,42,249,1981,3795,3158,623
ccb-2,3191,213,1702,851,213,1064,638,426,1489,213
W10C8.4,73,219,657,146,1095,803,803,1679,730,3796
W10C8.5,16,16,147,163,782,1759,1694,1482,1792,2150
W10D9.1,1991,2023,2502,2264,814,62,131,106,80,26
W10D9.3,991,1106,1142,1177,1504,1319,832,513,929,487
nfyb-1,1445,1857,1632,1589,1546,783,327,226,467,129
tomm-22,838,1092,1160,1222,1068,1026,891,976,866,861
W10G11.1,909,909,909,1818,909,909,909,909,909,909
W10G11.3,769,769,769,769,769,769,769,3077,769,769
lgc-45,625,625,625,625,625,625,2500,625,2500,625
W10G11.19,568,568,114,795,2386,682,909,682,2955,341
dnc-3,1573,1857,1715,1795,1283,673,362,253,153,335
mgl-3,3214,357,357,1071,357,357,357,3214,357,357
Y4C6A.3,215,108,430,323,645,538,1075,2581,2473,1613
Y4C6A.4,500,500,2500,500,500,500,3500,500,500,500
Y4C6B.1,2895,1888,1786,1489,1055,368,142,146,129,102
Y4C6B.2,556,556,1667,556,556,556,556,1667,2778,556
Y4C6B.3,526,526,526,526,526,1053,1579,526,3684,526
Y4C6B.4,357,357,357,357,714,714,1071,3571,357,2143
Y4C6B.5,1435,1435,1121,1121,1435,1435,1300,135,135,448
gba-4,556,556,556,556,556,1111,556,1111,1111,3333
Y4C6B.7,488,610,990,753,793,366,169,95,163,5573
Y5H2A.1,769,769,769,769,769,1538,2308,769,769,769
Y5H2B.1,385,385,385,385,385,769,1154,769,1154,4231
Y5H2B.3,1176,294,294,294,1765,588,3235,294,294,1765
cyp-32B1,112,449,112,562,1124,787,562,112,1011,5169
cyp-33C12,769,769,769,769,769,3077,769,769,769,769
arx-4,1633,1508,1560,1658,1178,610,321,493,563,476
Y8A9A.2,3548,323,2903,323,323,323,323,1290,323,323
Y8A9A.4,833,2500,833,833,833,833,833,833,833,833
fbxb-99,4339,2211,1203,1184,537,315,111,56,9,37
Y9C9A.5,476,1429,476,952,1429,952,1905,1429,476,476
Y9C9A.8,625,625,625,625,625,1875,1250,1250,625,1875
fbxa-86,625,625,625,625,625,625,625,4375,625,625
Y9C9A.13,6903,619,796,265,88,88,619,442,88,88
Y9C9A.16,333,333,333,333,333,333,7000,333,333,333
Y9C12A.1,357,357,2143,2143,357,357,357,357,357,3214
Y9D1A.1,344,1636,1785,2117,2135,1358,404,161,18,42
Y9D1A.2,289,1618,2250,1921,1987,1329,276,184,105,39
Y13C8A.1,2455,1455,1727,1364,1636,818,273,91,91,91
Y13C8A.2,2191,2067,2191,1873,848,300,230,141,35,124
Y14H12A.1,500,500,500,500,500,500,2000,500,500,4000
Y14H12B.1,1419,1644,1724,1568,1430,806,639,279,345,145
Y14H12B.2,4308,462,974,615,154,256,513,1846,154,718
math-44,833,833,833,833,833,833,833,833,833,2500
Y17G9A.4,714,714,714,714,714,714,1429,1429,714,2143
npp-26,4697,303,1970,606,303,152,303,152,1364,152
Y17G9B.2,4819,793,685,380,597,331,377,670,752,597
cyp-31A3,5429,1143,286,857,286,571,571,286,286,286
Y17G9B.4,156,1406,1250,1719,312,312,781,781,2969,312
Y17G9B.5,458,1535,1959,1730,908,857,568,670,662,653
fbxb-77,2804,1804,1478,1159,1014,471,210,580,87,391
Y17G9B.8,1115,1596,1551,1517,1318,958,751,462,473,259
Y18H1A.1,909,909,909,909,909,909,1818,909,909,909
Y18H1A.2,1152,1578,1344,1446,1202,1081,523,756,431,487
hgap-1,2170,1158,865,865,1240,799,734,832,881,457
Y18H1A.4,289,804,1157,1514,1293,1655,1008,821,421,1038
Y18H1A.8,278,278,278,278,833,1389,1667,556,3611,833
Y18H1A.9,40,1205,120,402,2932,1205,482,442,1325,1847
hasp-2,625,1875,625,625,3125,625,625,625,625,625
Y18H1A.11,133,400,133,1467,667,1067,1200,667,4000,267
irld-15,6400,2000,200,200,200,200,200,200,200,200
Y19D10B.6,625,1875,625,1250,1250,625,1250,1250,625,625
crtc-1,1224,385,350,245,1224,1329,874,1119,664,2587
gap-3,241,843,361,904,1747,1867,783,1024,723,1506
Y20F4.4,143,1031,1651,1679,916,840,1002,677,983,1078
Y22D7AL.4,556,556,556,556,1111,556,2222,2778,556,556
Y22D7AL.6,2807,468,468,526,702,702,468,175,409,3275
Y22D7AL.7,1289,1378,1378,1133,1489,1000,689,333,1000,311
Y22D7AL.9,196,980,784,392,196,392,392,588,2549,3529
Y22D7AL.10,391,623,684,728,817,1085,1238,1387,1569,1480
Y22D7AL.11,833,833,833,833,833,833,833,2500,833,833
cht-4,1636,1636,1455,1455,545,364,1091,727,182,909
Y22D7AL.15,1167,167,1167,1167,500,833,1167,167,3500,167
Y22D7AL.16,500,500,500,500,500,1000,1000,500,3000,2000
glb-30,909,909,909,909,909,909,909,909,909,1818
Y22D7AR.6,627,118,314,314,196,196,1059,3020,1529,2627
fbxa-74,3571,714,714,714,714,714,714,714,714,714
Y22D7AR.10,769,2308,769,1538,769,769,769,769,769,769
fbxa-13,1059,1095,1492,1239,842,1011,1143,602,842,674
capa-1,3093,2062,2629,979,309,206,206,258,206,52
Y23H5A.2,3454,2223,1706,1272,455,114,103,279,145,248
Y23H5A.3,2584,2197,2071,1266,450,167,199,638,303,126
spe-47,2078,216,476,87,87,433,1255,693,2771,1905
Y23H5B.1,1333,193,667,947,632,614,1649,1333,702,1930
Y23H5B.3,909,909,909,909,909,909,1818,909,909,909
dmsr-2,417,417,417,833,417,417,4167,417,417,2083
Y23H5B.5,1699,1560,1695,1916,1486,876,233,225,176,135
Y23H5B.6,1256,1485,1745,1826,1414,921,381,401,391,181
Y23H5B.8,1884,109,1268,72,254,507,507,688,2717,1993
ell-1,2545,1689,1461,1202,864,550,299,385,401,605
set-21,3308,1616,2424,934,455,126,101,884,126,25
Y24D9A.5,625,3125,625,625,1875,625,625,625,625,625
tald-1,1420,1105,1383,1142,1154,959,702,846,522,766
Y24D9B.1,2727,1364,455,455,2273,455,909,455,455,455
clec-123,4118,588,588,1176,588,588,588,588,588,588
Y25C1A.2,5366,244,244,244,488,488,732,1220,244,732
copb-1,1223,1546,1523,1585,1423,845,540,586,436,293
Y25C1A.6,8076,370,122,117,215,239,243,318,173,126
Y25C1A.7,1530,1956,1621,1650,1296,684,426,282,325,230
Y25C1A.8,1414,1885,1529,1782,1046,678,356,954,184,172
Y25C1A.13,735,721,451,654,984,1179,1462,889,1226,1698
Y27F2A.6,4848,909,909,909,303,303,909,303,303,303
Y27F2A.8,4961,1380,920,677,545,177,283,532,210,315
Y27F2A.9,500,500,500,500,500,1000,500,5000,500,500
Y32G9A.2,3182,455,909,455,909,909,1818,455,455,455
nphp-2,357,357,357,357,357,2500,1071,1429,357,2857
zig-11,101,2828,1010,1111,707,202,505,1515,101,1919
Y32G9B.1,930,388,78,78,1008,698,698,1163,4341,620
Y32H12A.1,769,769,769,769,1538,769,1538,769,1538,769
thoc-5,1640,1651,1737,1441,1265,774,540,392,237,323
szy-2,919,1176,1471,1380,1353,982,620,520,814,765
paqr-2,1528,1612,1417,1184,874,770,634,861,531,589
Y32H12A.6,433,843,1253,1401,1446,1327,1139,757,1008,393
